,date,south,west,north,south campus,south density,west density,north density,south compus density
0,2024-10-20 08:35:03.062570,0.31,0.12,0.05,0.0,22.57777777777778,6.940540540540541,14.470588235294118,31.12814371257485
0,2024-10-20 08:45:04.641776,0.31,0.12,0.05,0.0,22.57777777777778,6.699130434782608,11.531249999999998,29.369491525423726
0,2024-10-20 08:55:06.342727,0.31,0.12,0.05,0.0,21.26511627906977,8.95813953488372,11.531249999999998,29.53636363636364
0,2024-10-20 09:05:08.186890,0.31,0.12,0.05,0.0,21.02068965517241,8.656179775280897,12.098360655737704,30.94285714285714
0,2024-10-20 09:15:09.942388,0.31,0.12,0.05,0.0,21.51529411764706,8.95813953488372,10.695652173913043,29.53636363636364
0,2024-10-20 09:25:11.581330,0.31,0.12,0.05,0.0,24.063157894736843,8.656179775280897,10.542857142857141,28.88
0,2024-10-20 09:35:13.387691,0.31,0.12,0.05,0.01,23.75064935064935,8.656179775280897,14.470588235294118,27.21675392670157
0,2024-10-20 09:45:14.977667,0.31,0.12,0.05,0.01,22.302439024390242,8.56,14.19230769230769,27.504761904761903
0,2024-10-20 09:55:16.753620,0.31,0.12,0.05,0.01,22.57777777777778,8.95813953488372,14.19230769230769,27.21675392670157
0,2024-10-20 10:05:18.482799,0.31,0.12,0.05,0.01,22.86,11.005714285714285,14.19230769230769,26.934715025906733
0,2024-10-20 10:15:20.727101,0.31,0.12,0.05,0.01,21.51529411764706,11.005714285714285,15.702127659574467,26.38781725888325
0,2024-10-20 10:25:22.534981,0.31,0.12,0.05,0.01,19.250526315789475,10.553424657534247,13.418181818181818,25.607881773399015
0,2024-10-20 10:35:24.436499,0.31,0.12,0.06,0.01,17.41714285714286,10.553424657534247,13.924528301886793,24.872727272727275
0,2024-10-20 10:45:26.188419,0.31,0.12,0.07,0.01,14.176744186046513,10.41081081081081,14.19230769230769,24.52075471698113
0,2024-10-20 10:55:28.094483,0.31,0.12,0.07,0.02,14.040000000000001,10.272,13.178571428571429,24.75428571428571
0,2024-10-20 11:05:30.082996,0.31,0.13,0.07,0.02,14.040000000000001,9.281927710843373,13.418181818181818,24.405633802816904
0,2024-10-20 11:15:31.940911,0.31,0.13,0.07,0.02,12.87887323943662,9.063529411764705,13.418181818181818,22.700436681222705
0,2024-10-20 11:25:33.612177,0.31,0.13,0.07,0.02,14.839024390243903,9.751898734177214,13.666666666666664,22.027118644067794
0,2024-10-20 11:35:35.229760,0.31,0.13,0.07,0.02,15.467796610169493,11.672727272727272,13.666666666666664,22.8
0,2024-10-20 11:45:36.892752,0.31,0.14,0.06,0.02,16.900000000000002,5.792481203007518,12.724137931034482,23.104
0,2024-10-20 11:55:38.482806,0.3,0.15,0.06,0.02,16.44324324324324,8.373913043478261,12.724137931034482,18.972262773722626
0,2024-10-20 12:05:40.159533,0.31,0.16,0.06,0.03,16.44324324324324,4.352542372881356,12.508474576271185,22.215384615384615
0,2024-10-20 12:15:41.786087,0.31,0.17,0.06,0.03,16.44324324324324,4.427586206896551,12.508474576271185,22.12085106382979
0,2024-10-20 12:25:43.406068,0.31,0.16,0.06,0.03,17.38285714285714,5.387412587412587,14.470588235294118,21.934177215189873
0,2024-10-20 12:35:45.229928,0.31,0.16,0.06,0.05,12.78881118881119,10.005194805194805,14.19230769230769,17.156435643564354
0,2024-10-20 12:45:47.101949,0.31,0.17,0.06,0.05,14.2875,8.855172413793102,14.470588235294118,15.42551928783383
0,2024-10-20 12:55:48.772681,0.31,0.16,0.06,0.05,15.498305084745764,10.700000000000001,13.666666666666664,19.39701492537313
0,2024-10-20 13:05:50.604044,0.31,0.17,0.06,0.06,16.475675675675674,9.751898734177214,13.666666666666664,15.334513274336283
0,2024-10-20 13:15:52.279155,0.32,0.17,0.06,0.06,16.32857142857143,9.876923076923077,12.508474576271185,13.788859416445622
0,2024-10-20 13:25:53.925461,0.32,0.17,0.06,0.07,18.106930693069305,9.751898734177214,14.19230769230769,22.406896551724138
0,2024-10-20 13:35:55.644921,0.32,0.17,0.06,0.07,16.625454545454545,8.656179775280897,14.470588235294118,19.324907063197028
0,2024-10-20 13:45:57.317543,0.31,0.17,0.05,0.07,17.584615384615383,7.0678899082568805,12.724137931034482,20.96129032258064
0,2024-10-20 13:55:58.968144,0.31,0.17,0.05,0.08,17.41714285714286,9.876923076923077,11.903225806451612,22.12085106382979
0,2024-10-20 14:06:00.697622,0.31,0.18,0.05,0.08,16.625454545454545,5.972093023255814,15.061224489795919,23.207142857142856
0,2024-10-20 14:16:02.455761,0.31,0.18,0.05,0.09,13.546666666666667,5.972093023255814,14.759999999999998,20.628571428571426
0,2024-10-20 14:26:03.986054,0.31,0.17,0.05,0.1,13.750375939849624,5.880916030534352,14.470588235294118,21.75062761506276
0,2024-10-20 14:36:05.756494,0.31,0.17,0.05,0.12,14.148837209302327,7.942268041237114,14.759999999999998,22.700436681222705
0,2024-10-20 14:46:07.325362,0.32,0.17,0.05,0.14,14.148837209302327,4.785093167701864,14.470588235294118,24.178604651162786
0,2024-10-20 14:56:08.987039,0.31,0.16,0.05,0.15,14.86829268292683,5.972093023255814,12.508474576271185,23.736986301369864
0,2024-10-20 15:06:10.602709,0.31,0.16,0.05,0.15,14.748387096774193,11.672727272727272,11.353846153846154,25.734653465346533
0,2024-10-20 15:16:12.252071,0.31,0.16,0.05,0.15,16.777981651376148,9.751898734177214,12.299999999999999,25.358048780487803
0,2024-10-20 15:26:13.900667,0.31,0.16,0.05,0.15,16.777981651376148,9.395121951219512,12.947368421052632,25.734653465346533
0,2024-10-20 15:36:15.875739,0.31,0.16,0.05,0.15,17.41714285714286,8.56,13.178571428571429,25.607881773399015
0,2024-10-20 15:46:17.435651,0.31,0.16,0.05,0.15,14.630399999999998,5.792481203007518,12.947368421052632,25.734653465346533
0,2024-10-20 15:56:19.148276,0.31,0.17,0.05,0.15,17.584615384615383,5.926153846153847,13.666666666666664,25.358048780487803
0,2024-10-20 16:06:20.852702,0.31,0.17,0.05,0.14,17.929411764705883,5.926153846153847,12.724137931034482,25.862686567164175
0,2024-10-20 16:16:22.662534,0.31,0.17,0.05,0.14,17.091588785046728,6.528813559322034,12.724137931034482,25.862686567164175
0,2024-10-20 16:26:24.265445,0.31,0.17,0.05,0.13,15.630769230769232,7.267924528301887,12.724137931034482,25.991999999999997
0,2024-10-20 16:36:26.098355,0.31,0.17,0.05,0.13,15.630769230769232,7.267924528301887,13.924528301886793,26.38781725888325
0,2024-10-20 16:46:27.890662,0.3,0.17,0.05,0.13,18.85360824742268,7.199999999999999,14.19230769230769,23.52217194570136
0,2024-10-20 16:56:29.574634,0.3,0.17,0.05,0.13,19.45531914893617,7.0678899082568805,13.666666666666664,26.522448979591836
0,2024-10-20 17:06:31.301992,0.31,0.17,0.05,0.11,19.664516129032258,5.706666666666666,13.666666666666664,26.38781725888325
0,2024-10-20 17:16:32.892608,0.3,0.16,0.05,0.09,17.252830188679248,8.656179775280897,11.531249999999998,27.075
0,2024-10-20 17:26:34.442474,0.3,0.17,0.05,0.08,14.067692307692308,7.199999999999999,13.178571428571429,25.991999999999997
0,2024-10-20 17:36:36.108397,0.3,0.16,0.05,0.08,9.727659574468085,6.528813559322034,13.178571428571429,27.504761904761903
0,2024-10-20 17:46:37.705007,0.3,0.16,0.05,0.06,11.723076923076922,10.272,11.903225806451612,26.122613065326632
0,2024-10-20 17:56:39.444774,0.3,0.16,0.05,0.01,14.86829268292683,9.63,9.111111111111109,27.075
0,2024-10-20 18:06:41.271627,0.3,0.16,0.05,0.01,16.625454545454545,9.51111111111111,11.353846153846154,26.79587628865979
0,2024-10-20 18:16:42.975407,0.3,0.16,0.05,0.01,17.091588785046728,9.876923076923077,12.508474576271185,27.075
0,2024-10-20 18:26:44.788590,0.3,0.16,0.05,0.0,18.472727272727276,9.17142857142857,11.531249999999998,26.522448979591836
0,2024-10-20 18:36:46.465880,0.3,0.16,0.05,0.0,14.2875,10.553424657534247,12.299999999999999,27.94838709677419
0,2024-10-20 18:46:49.344308,0.3,0.16,0.05,0.0,17.252830188679248,10.272,12.508474576271185,27.651063829787233
0,2024-10-20 18:56:51.002434,0.31,0.15,0.05,0.0,17.755339805825244,10.553424657534247,10.852941176470589,27.651063829787233
0,2024-10-20 19:06:52.897052,0.31,0.15,0.05,0.0,18.85360824742268,11.165217391304349,10.695652173913043,27.36
0,2024-10-20 19:16:54.554386,0.31,0.15,0.05,0.0,18.472727272727276,10.553424657534247,10.394366197183098,27.504761904761903
0,2024-10-20 19:26:56.582662,0.31,0.15,0.05,0.0,16.625454545454545,10.41081081081081,10.25,28.252173913043475
0,2024-10-20 19:36:58.299959,0.32,0.15,0.05,0.0,11.574683544303799,7.003636363636364,10.25,28.562637362637364
0,2024-10-20 19:47:00.241007,0.32,0.14,0.05,0.0,13.750375939849624,6.757894736842106,11.18181818181818,28.720441988950277
0,2024-10-20 19:57:02.726476,0.32,0.14,0.05,0.0,13.854545454545454,7.479611650485436,11.014925373134327,28.406557377049182
0,2024-10-20 20:07:04.829449,0.32,0.15,0.05,0.0,14.514285714285714,7.199999999999999,13.418181818181818,29.0413407821229
0,2024-10-20 20:17:06.565528,0.32,0.15,0.04,0.0,13.447058823529412,6.817699115044248,13.924528301886793,29.369491525423726
0,2024-10-20 20:27:08.282430,0.32,0.15,0.05,0.0,14.748387096774193,6.01875,14.470588235294118,29.705142857142857
0,2024-10-20 20:37:09.862947,0.33,0.15,0.05,0.0,14.067692307692308,6.114285714285714,14.470588235294118,30.048554913294797
0,2024-10-20 20:47:11.508194,0.33,0.15,0.04,0.0,11.798709677419355,6.314754098360655,14.470588235294118,30.75976331360946
0,2024-10-20 20:57:13.238420,0.32,0.15,0.05,0.0,12.440816326530612,7.267924528301887,14.470588235294118,31.315662650602412
0,2024-10-20 21:07:14.860012,0.32,0.15,0.05,0.0,13.932824427480918,6.940540540540541,14.470588235294118,30.75976331360946
0,2024-10-20 22:07:16.632554,0.33,0.15,0.05,0.0,15.630769230769232,10.272,11.903225806451612,31.12814371257485
0,2024-10-20 23:07:18.430353,0.34,0.15,0.05,0.0,18.66122448979592,6.757894736842106,13.418181818181818,31.12814371257485
0,2024-10-21 00:07:20.404092,0.35,0.15,0.05,0.0,20.548314606741574,9.063529411764705,14.470588235294118,33.538064516129026
0,2024-10-21 01:07:22.180116,0.35,0.15,0.05,0.0,23.75064935064935,6.1632,16.043478260869563,30.399999999999995
0,2024-10-21 02:07:23.870908,0.31,0.12,0.05,0.0,17.091588785046728,4.558579881656804,9.972972972972972,31.697560975609758
0,2024-10-21 03:07:25.558935,0.31,0.12,0.05,0.0,23.75064935064935,7.479611650485436,14.19230769230769,29.20449438202247
0,2024-10-21 04:07:27.612280,0.32,0.12,0.05,0.0,21.02068965517241,7.407692307692307,13.666666666666664,30.048554913294797
0,2024-10-21 05:07:29.557976,0.32,0.13,0.05,0.0,17.584615384615383,6.878571428571429,14.759999999999998,30.399999999999995
0,2024-10-21 06:07:31.492768,0.33,0.13,0.05,0.0,15.368067226890757,10.553424657534247,11.714285714285712,28.720441988950277
0,2024-10-21 06:17:33.203694,0.34,0.13,0.05,0.0,15.24,9.063529411764705,11.903225806451612,28.406557377049182
0,2024-10-21 06:27:34.885652,0.35,0.13,0.05,0.0,15.902608695652173,9.395121951219512,11.903225806451612,28.099459459459457
0,2024-10-21 06:37:36.630710,0.36,0.14,0.06,0.0,15.902608695652173,9.51111111111111,11.903225806451612,27.798930481283424
0,2024-10-21 06:47:38.328474,0.37,0.15,0.06,0.0,15.630769230769232,10.005194805194805,12.508474576271185,25.862686567164175
0,2024-10-21 06:57:40.057709,0.37,0.15,0.07,0.0,15.630769230769232,10.272,12.508474576271185,24.872727272727275
0,2024-10-21 07:07:41.833508,0.39,0.17,0.09,0.0,15.630769230769232,10.272,12.508474576271185,22.601739130434783
0,2024-10-21 07:17:43.425406,0.41,0.18,0.11,0.0,11.016867469879518,10.136842105263158,12.724137931034482,19.54285714285714
0,2024-10-21 07:27:45.148306,0.44,0.23,0.15,0.0,11.952941176470588,10.136842105263158,13.178571428571429,20.466141732283464
0,2024-10-21 07:37:46.833723,0.47,0.26,0.18,0.01,12.111258278145696,10.136842105263158,12.724137931034482,19.616603773584902
0,2024-10-21 07:47:48.500323,0.51,0.3,0.24,0.01,12.970212765957447,10.41081081081081,11.714285714285712,20.628571428571426
0,2024-10-21 07:57:50.194660,0.55,0.34,0.28,0.01,14.630399999999998,10.850704225352112,12.947368421052632,20.877108433734936
0,2024-10-21 08:07:52.048055,0.63,0.44,0.36,0.01,13.062857142857142,10.850704225352112,10.852941176470589,19.616603773584902
0,2024-10-21 08:17:53.661824,0.67,0.52,0.42,0.02,13.546666666666667,10.850704225352112,14.759999999999998,22.12085106382979
0,2024-10-21 08:27:55.230249,0.74,0.64,0.51,0.02,15.21,7.552941176470588,10.394366197183098,21.66
0,2024-10-21 08:37:56.935453,0.78,0.68,0.58,0.03,15.600000000000001,7.703999999999999,10.394366197183098,21.48099173553719
0,2024-10-21 08:47:58.853095,0.85,0.75,0.66,0.04,11.798709677419355,9.63,10.25,22.503896103896103
0,2024-10-21 08:58:00.840543,0.88,0.78,0.7,0.04,12.87887323943662,9.876923076923077,11.531249999999998,20.96129032258064
0,2024-10-21 09:08:02.501088,0.93,0.82,0.76,0.05,13.854545454545454,10.700000000000001,11.014925373134327,24.405633802816904
0,2024-10-21 09:18:04.215399,0.94,0.84,0.78,0.06,16.475675675675674,9.876923076923077,11.18181818181818,23.52217194570136
0,2024-10-21 09:28:05.837059,0.96,0.86,0.81,0.07,16.44324324324324,9.17142857142857,10.852941176470589,25.23495145631068
0,2024-10-21 09:38:07.603559,0.97,0.88,0.83,0.08,12.970212765957447,9.281927710843373,13.924528301886793,25.862686567164175
0,2024-10-21 09:48:09.356751,1.0,0.89,0.84,0.1,12.031578947368422,8.373913043478261,15.374999999999998,26.122613065326632
0,2024-10-21 09:58:11.029446,1.0,0.9,0.86,0.12,11.501886792452831,9.395121951219512,13.666666666666664,25.862686567164175
0,2024-10-21 10:08:12.701100,1.0,0.92,0.87,0.15,13.420588235294119,6.641379310344828,13.178571428571429,24.178604651162786
0,2024-10-21 10:18:14.272025,1.0,0.93,0.9,0.17,11.501886792452831,6.641379310344828,12.724137931034482,24.75428571428571
0,2024-10-21 10:28:15.999211,1.0,0.94,0.91,0.18,12.440816326530612,6.641379310344828,12.947368421052632,24.872727272727275
0,2024-10-21 10:38:17.716766,1.0,0.94,0.9,0.18,11.723076923076922,6.699130434782608,9.461538461538462,23.736986301369864
0,2024-10-21 10:48:19.342032,1.0,0.94,0.9,0.19,11.501886792452831,4.726380368098159,11.014925373134327,23.955760368663594
0,2024-10-21 10:58:21.163159,1.0,0.94,0.91,0.19,12.273825503355704,4.845283018867925,10.10958904109589,21.046153846153846
0,2024-10-21 11:08:22.804318,1.0,0.95,0.92,0.2,11.359006211180125,7.781818181818182,9.972972972972972,23.845871559633025
0,2024-10-21 11:18:24.553842,1.0,0.95,0.92,0.21,13.1568345323741,7.861224489795918,10.25,22.406896551724138
0,2024-10-21 11:28:26.193254,1.0,0.95,0.92,0.22,11.723076923076922,6.473949579831933,10.695652173913043,21.392592592592592
0,2024-10-21 11:38:27.954277,1.0,0.96,0.92,0.24,15.734482758620688,6.817699115044248,10.695652173913043,23.31121076233184
0,2024-10-21 11:48:29.779060,1.0,0.97,0.93,0.25,16.010526315789477,6.699130434782608,11.014925373134327,21.934177215189873
0,2024-10-21 11:58:31.491096,1.0,0.96,0.92,0.25,16.010526315789477,5.972093023255814,12.724137931034482,22.12085106382979
0,2024-10-21 12:08:33.287497,1.0,0.95,0.9,0.24,14.96065573770492,2.8746268656716416,10.394366197183098,22.310729613733905
0,2024-10-21 12:18:34.981665,1.0,0.95,0.9,0.24,12.87887323943662,7.479611650485436,11.903225806451612,22.12085106382979
0,2024-10-21 12:28:36.700576,1.0,0.95,0.9,0.23,14.630399999999998,5.5826086956521745,14.470588235294118,19.917241379310344
0,2024-10-21 12:38:38.414888,1.0,0.94,0.91,0.22,13.348905109489051,9.063529411764705,11.903225806451612,23.001769911504425
0,2024-10-21 12:48:40.194081,1.0,0.95,0.91,0.22,13.546666666666667,10.553424657534247,11.353846153846154,22.215384615384615
0,2024-10-21 12:58:41.963892,1.0,0.95,0.92,0.23,12.612413793103448,10.41081081081081,11.18181818181818,22.700436681222705
0,2024-10-21 13:08:43.814721,1.0,0.95,0.93,0.23,14.371653543307087,10.553424657534247,11.014925373134327,22.503896103896103
0,2024-10-21 13:18:45.547032,1.0,0.95,0.92,0.23,12.87887323943662,10.700000000000001,10.852941176470589,22.601739130434783
0,2024-10-21 13:28:47.410742,1.0,0.93,0.9,0.22,12.612413793103448,10.005194805194805,11.531249999999998,23.001769911504425
0,2024-10-21 13:38:49.023344,1.0,0.9,0.87,0.22,12.526027397260275,7.267924528301887,13.178571428571429,22.027118644067794
0,2024-10-21 13:48:50.752855,1.0,0.9,0.88,0.19,11.083636363636364,8.109473684210528,12.299999999999999,21.75062761506276
0,2024-10-21 13:58:52.442633,1.0,0.89,0.87,0.18,15.368067226890757,8.109473684210528,13.924528301886793,21.75062761506276
0,2024-10-21 14:08:54.203552,1.0,0.88,0.87,0.18,15.498305084745764,7.942268041237114,16.043478260869563,22.700436681222705
0,2024-10-21 14:18:55.825739,1.0,0.89,0.87,0.18,16.184070796460176,6.757894736842106,13.924528301886793,21.75062761506276
0,2024-10-21 14:28:57.498768,1.0,0.89,0.87,0.17,14.176744186046513,8.283870967741935,13.924528301886793,21.934177215189873
0,2024-10-21 14:38:59.249331,1.0,0.9,0.89,0.17,13.546666666666667,8.465934065934066,13.178571428571429,20.628571428571426
0,2024-10-21 14:49:01.105839,1.0,0.9,0.89,0.16,13.64776119402985,8.465934065934066,12.299999999999999,20.54703557312253
0,2024-10-21 14:59:02.676227,0.97,0.85,0.86,0.15,12.970212765957447,9.63,11.18181818181818,14.203278688524591
0,2024-10-21 15:09:04.363763,0.95,0.82,0.84,0.14,10.885714285714286,10.272,9.111111111111109,15.848780487804879
0,2024-10-21 15:19:05.993288,0.94,0.8,0.81,0.12,11.016867469879518,10.005194805194805,11.18181818181818,19.616603773584902
0,2024-10-21 15:29:07.586161,0.93,0.8,0.81,0.12,11.648407643312101,9.17142857142857,11.903225806451612,18.972262773722626
0,2024-10-21 15:39:09.251090,0.93,0.79,0.81,0.11,14.067692307692308,7.552941176470588,12.299999999999999,19.690909090909088
0,2024-10-21 15:49:11.097630,0.93,0.78,0.8,0.11,13.348905109489051,6.1632,9.710526315789474,20.07104247104247
0,2024-10-21 15:59:12.631097,0.93,0.76,0.79,0.11,15.368067226890757,6.1632,8.10989010989011,17.328
0,2024-10-21 16:09:14.419137,0.92,0.75,0.77,0.1,15.114049586776858,7.003636363636364,8.021739130434781,19.841221374045805
0,2024-10-21 16:19:15.990627,0.91,0.74,0.76,0.1,16.475675675675674,6.878571428571429,11.18181818181818,20.628571428571426
0,2024-10-21 16:29:17.560304,0.9,0.71,0.72,0.1,14.399999999999999,6.114285714285714,11.353846153846154,20.628571428571426
0,2024-10-21 16:39:19.200690,0.87,0.66,0.68,0.09,11.501886792452831,5.836363636363636,10.10958904109589,18.05
0,2024-10-21 16:49:20.897048,0.85,0.65,0.67,0.09,9.779679144385026,6.066141732283464,10.695652173913043,18.11289198606272
0,2024-10-21 16:59:22.515862,0.85,0.63,0.65,0.06,11.4075,7.407692307692307,11.353846153846154,13.825531914893617
0,2024-10-21 17:09:24.372196,0.83,0.62,0.63,0.06,11.47924528301887,10.700000000000001,11.714285714285712,16.502857142857142
0,2024-10-21 17:19:26.013957,0.79,0.6,0.59,0.05,9.676190476190477,10.41081081081081,10.10958904109589,20.07104247104247
0,2024-10-21 17:29:27.568566,0.78,0.6,0.59,0.05,11.62547770700637,11.005714285714285,11.014925373134327,19.111764705882354
0,2024-10-21 17:39:29.194776,0.77,0.59,0.59,0.04,9.939130434782607,10.850704225352112,11.714285714285712,20.877108433734936
0,2024-10-21 17:49:30.877522,0.77,0.59,0.59,0.04,12.526027397260275,10.41081081081081,12.098360655737704,20.71075697211155
0,2024-10-21 17:59:32.468391,0.75,0.55,0.56,0.03,12.031578947368422,9.395121951219512,10.10958904109589,20.466141732283464
0,2024-10-21 18:09:34.228900,0.74,0.54,0.53,0.03,11.4075,7.552941176470588,9.111111111111109,21.570124481327802
0,2024-10-21 18:19:36.052767,0.71,0.51,0.5,0.02,9.676190476190477,10.005194805194805,11.903225806451612,22.310729613733905
0,2024-10-21 18:29:37.927748,0.7,0.49,0.48,0.02,14.86829268292683,7.267924528301887,8.785714285714286,21.934177215189873
0,2024-10-21 18:39:39.593501,0.68,0.48,0.47,0.02,14.2875,8.109473684210528,10.695652173913043,24.178604651162786
0,2024-10-21 18:49:41.452869,0.68,0.48,0.46,0.03,15.114049586776858,4.402285714285714,9.710526315789474,25.358048780487803
0,2024-10-21 18:59:43.598752,0.67,0.47,0.45,0.04,15.630769230769232,8.283870967741935,11.531249999999998,25.607881773399015
0,2024-10-21 19:09:45.345778,0.65,0.46,0.43,0.04,17.755339805825244,8.373913043478261,11.531249999999998,28.099459459459457
0,2024-10-21 19:19:47.073225,0.62,0.44,0.43,0.04,16.042105263157897,9.876923076923077,11.714285714285712,28.562637362637364
0,2024-10-21 19:29:48.787171,0.6,0.42,0.41,0.04,15.368067226890757,9.51111111111111,10.10958904109589,27.94838709677419
0,2024-10-21 19:39:50.621795,0.59,0.4,0.37,0.04,13.447058823529412,10.700000000000001,10.25,28.406557377049182
0,2024-10-21 19:49:52.275562,0.57,0.39,0.36,0.04,13.447058823529412,10.700000000000001,12.724137931034482,29.20449438202247
0,2024-10-21 19:59:53.938345,0.56,0.36,0.33,0.04,13.854545454545454,10.553424657534247,13.924528301886793,29.705142857142857
0,2024-10-21 20:09:55.824150,0.55,0.35,0.31,0.04,15.902608695652173,10.700000000000001,13.924528301886793,28.88
0,2024-10-21 20:19:57.624448,0.54,0.34,0.28,0.04,15.902608695652173,4.970322580645162,14.470588235294118,30.048554913294797
0,2024-10-21 20:29:59.327075,0.53,0.33,0.26,0.04,17.929411764705883,5.068421052631579,14.470588235294118,29.705142857142857
0,2024-10-21 20:40:00.983065,0.52,0.32,0.24,0.04,18.106930693069305,7.337142857142857,14.470588235294118,29.369491525423726
0,2024-10-21 20:50:02.634881,0.51,0.3,0.23,0.03,18.288,7.337142857142857,14.19230769230769,29.369491525423726
0,2024-10-21 21:00:04.306764,0.5,0.3,0.2,0.03,15.630769230769232,11.329411764705881,14.470588235294118,30.048554913294797
0,2024-10-21 22:00:06.110643,0.42,0.25,0.11,0.01,12.087417218543047,7.861224489795918,11.531249999999998,30.57882352941176
0,2024-10-21 23:00:08.251841,0.38,0.22,0.08,0.0,16.625454545454545,6.699130434782608,11.014925373134327,31.505454545454544
0,2024-10-22 00:00:10.163857,0.36,0.2,0.07,0.0,19.664516129032258,6.757894736842106,11.531249999999998,32.08888888888888
0,2024-10-22 01:00:11.984536,0.36,0.19,0.07,0.0,20.32,7.942268041237114,11.353846153846154,32.90126582278481
0,2024-10-22 02:10:16.320338,0.31,0.12,0.05,0.0,17.091588785046728,8.56,15.374999999999998,29.53636363636364
0,2024-10-22 03:10:18.223282,0.31,0.12,0.05,0.0,21.26511627906977,7.861224489795918,13.666666666666664,30.048554913294797
0,2024-10-22 04:10:20.131671,0.31,0.12,0.05,0.0,22.033734939759036,8.283870967741935,10.10958904109589,30.048554913294797
0,2024-10-22 05:10:21.973265,0.31,0.12,0.05,0.0,22.033734939759036,7.703999999999999,13.666666666666664,29.53636363636364
0,2024-10-22 06:10:23.800639,0.34,0.13,0.05,0.0,16.777981651376148,9.51111111111111,12.299999999999999,27.36
0,2024-10-22 06:20:25.525434,0.34,0.13,0.05,0.0,20.548314606741574,10.005194805194805,12.508474576271185,27.21675392670157
0,2024-10-22 06:30:27.152897,0.35,0.13,0.06,0.0,20.548314606741574,10.005194805194805,12.508474576271185,26.934715025906733
0,2024-10-22 06:40:29.023605,0.36,0.14,0.06,0.0,20.548314606741574,10.005194805194805,12.508474576271185,24.75428571428571
0,2024-10-22 06:50:30.597669,0.37,0.15,0.07,0.0,16.777981651376148,12.425806451612901,12.724137931034482,24.178604651162786
0,2024-10-22 07:00:32.539359,0.39,0.16,0.08,0.0,18.85360824742268,12.425806451612901,12.724137931034482,23.52217194570136
0,2024-10-22 07:10:34.303363,0.41,0.18,0.11,0.0,18.472727272727276,12.425806451612901,12.724137931034482,22.215384615384615
0,2024-10-22 07:20:36.115709,0.43,0.21,0.13,0.0,14.399999999999999,9.876923076923077,11.903225806451612,21.66
0,2024-10-22 07:30:37.845296,0.47,0.25,0.18,0.0,17.755339805825244,9.751898734177214,11.903225806451612,21.570124481327802
0,2024-10-22 07:40:39.403292,0.49,0.29,0.21,0.0,16.042105263157897,9.395121951219512,11.531249999999998,20.07104247104247
0,2024-10-22 08:01:41.275922,0.58,0.37,0.31,0.01,17.584615384615383,10.850704225352112,10.542857142857141,20.628571428571426
0,2024-10-22 08:11:43.114437,0.65,0.47,0.4,0.01,16.042105263157897,10.41081081081081,10.25,21.75062761506276
0,2024-10-22 08:21:44.674562,0.69,0.55,0.48,0.02,13.062857142857142,10.272,12.299999999999999,20.793599999999998
0,2024-10-22 08:31:46.252890,0.76,0.67,0.58,0.02,14.630399999999998,8.56,12.299999999999999,21.13170731707317
0,2024-10-22 08:41:47.886920,0.8,0.74,0.64,0.03,15.902608695652173,8.195744680851064,10.25,21.304918032786883
0,2024-10-22 09:02:50.157630,0.93,0.85,0.79,0.05,13.546666666666667,7.861224489795918,13.666666666666664,22.503896103896103
0,2024-10-22 09:12:51.875762,0.95,0.88,0.82,0.06,19.45531914893617,7.0678899082568805,13.924528301886793,22.90044052863436
0,2024-10-22 09:22:53.391218,1.0,0.91,0.85,0.07,17.755339805825244,6.528813559322034,14.470588235294118,24.291588785046727
0,2024-10-22 09:32:55.125316,1.0,0.92,0.87,0.08,17.929411764705883,6.584615384615385,12.724137931034482,24.066666666666666
0,2024-10-22 09:42:56.827218,1.0,0.93,0.89,0.09,19.664516129032258,9.395121951219512,11.531249999999998,24.52075471698113
0,2024-10-22 09:52:58.421167,1.0,0.94,0.89,0.11,20.096703296703296,11.165217391304349,10.542857142857141,23.845871559633025
0,2024-10-22 10:03:00.003746,1.0,0.96,0.92,0.15,19.664516129032258,10.850704225352112,11.014925373134327,24.178604651162786
0,2024-10-22 10:13:01.813503,1.0,0.97,0.93,0.17,16.933333333333334,9.876923076923077,11.714285714285712,23.416216216216213
0,2024-10-22 10:23:04.508747,1.0,1.0,0.93,0.18,15.902608695652173,7.861224489795918,11.18181818181818,24.178604651162786
0,2024-10-22 10:33:06.156763,1.0,1.0,0.92,0.18,13.348905109489051,7.942268041237114,10.25,22.90044052863436
0,2024-10-22 10:43:07.831754,1.0,1.0,0.93,0.19,13.750375939849624,11.852307692307694,10.394366197183098,22.90044052863436
0,2024-10-22 10:53:09.507707,1.0,1.0,0.94,0.2,17.252830188679248,11.165217391304349,10.25,23.104
0,2024-10-22 11:03:11.210714,1.0,1.0,0.94,0.2,14.176744186046513,12.0375,10.394366197183098,23.52217194570136
0,2024-10-22 11:13:13.032894,1.0,1.0,0.95,0.21,15.368067226890757,11.672727272727272,11.014925373134327,22.700436681222705
0,2024-10-22 11:23:14.792724,1.0,1.0,0.95,0.22,14.067692307692308,10.700000000000001,10.852941176470589,23.31121076233184
0,2024-10-22 11:33:16.403928,1.0,1.0,0.96,0.24,12.356756756756758,10.41081081081081,11.014925373134327,22.8
0,2024-10-22 11:43:18.152081,1.0,1.0,0.97,0.25,12.192,10.41081081081081,11.014925373134327,22.12085106382979
